student_id,study_hours,attendance_pct,previous_gpa,sleep_hours,extracurricular,tutoring_sessions,grade
8760,7.37,89.8,3.04,7.58,Yes,4,B
8761,7.34,68.9,3.4,7.52,Yes,5,B
8762,6.85,76.5,2.37,7.44,No,3,C
8763,11.32,91.2,3.03,6.6,No,7,B
8764,2.67,67.5,1.72,4.18,No,0,F
8765,12.84,92.2,3.53,7.53,Yes,5,A
8766,7.65,76.2,3.11,7.38,Yes,5,B
8767,2.01,74.5,1.18,5.51,No,1,F
8768,6.9,76.6,3.73,5.55,Yes,4,B
8769,5.07,61.5,1.27,5.16,No,5,C
8770,8.23,61.2,2.37,4.14,No,4,C
8771,9.85,94.2,3.1,6.74,Yes,3,B
8772,7.89,88.5,3.29,9.32,Yes,5,B
8773,9.08,75.0,3.22,8.12,No,6,B
8774,8.42,94.7,2.51,4.0,Yes,3,B
8775,6.3,57.7,1.67,5.33,No,3,F
8776,6.41,74.5,3.52,6.79,Yes,3,B
8777,2.8,80.3,2.03,5.02,No,0,C
8778,2.33,40.0,1.0,5.41,No,2,F
8779,12.33,73.5,3.01,7.19,Yes,5,B
8780,3.36,66.0,2.33,6.63,No,3,C
8781,7.13,49.7,2.59,7.61,No,4,C
8782,9.23,76.3,3.17,6.87,Yes,4,B
8783,6.03,78.1,3.61,7.87,Yes,4,B
8784,7.38,79.3,2.75,6.95,Yes,5,B
8785,4.99,67.3,1.83,7.52,No,3,C
8786,10.24,90.8,3.72,9.35,Yes,6,A
8787,5.23,69.2,2.52,,No,3,C
8788,9.99,79.0,3.25,,Yes,6,B
8789,8.36,87.7,3.12,6.42,Yes,6,B
8790,8.93,84.7,2.61,7.09,Yes,5,B
8791,6.68,88.3,2.61,5.8,No,3,C
8792,3.74,77.9,2.95,4.75,No,2,C
8793,9.03,76.7,3.33,5.77,Yes,4,B
8794,8.17,79.5,2.98,9.93,Yes,2,B
8795,8.33,74.2,2.62,5.9,Yes,5,B
8796,10.7,80.8,3.14,6.44,Yes,6,B
8797,6.41,60.9,2.59,3.5,No,4,C
8798,9.11,75.8,3.07,5.13,Yes,4,B
8799,7.81,85.7,3.08,7.02,Yes,3,B
8800,7.24,82.3,3.26,8.67,Yes,4,B
8801,6.82,86.9,2.74,6.57,Yes,4,B
8802,7.55,91.3,3.2,9.88,Yes,5,B
8803,9.33,97.7,2.09,8.52,Yes,5,B
8804,7.29,88.9,2.78,5.41,No,3,C
8805,5.87,77.8,2.54,7.78,No,3,C
8806,5.87,61.1,2.74,5.37,No,1,C
8807,10.83,87.4,3.37,7.37,Yes,7,A
8808,6.52,62.1,2.0,8.62,No,3,C
8809,1.0,54.8,1.55,5.72,No,0,F
8810,6.13,60.5,1.26,5.85,No,3,C
8811,6.53,59.2,1.81,7.04,No,3,C
8812,4.21,64.9,1.55,7.79,No,1,F
8813,9.07,62.8,1.99,5.49,No,3,C
8814,8.28,63.6,2.01,5.58,Yes,3,C
8815,8.52,90.3,2.98,9.79,Yes,4,B
8816,10.05,96.2,2.92,5.73,Yes,6,B
8817,7.05,72.1,3.5,6.81,No,3,C
8818,5.17,83.8,2.77,5.8,No,4,C
8819,9.72,85.1,3.63,7.97,Yes,5,B
8820,4.75,45.5,2.84,4.64,No,1,C
8821,10.49,85.9,3.37,6.32,Yes,5,A
8822,9.49,93.2,3.13,8.45,Yes,6,B
8823,8.83,89.5,3.4,7.33,Yes,5,A
8824,8.6,96.1,3.27,6.97,Yes,4,A
8825,10.95,99.0,3.46,8.89,Yes,7,A
8826,11.75,91.7,4.0,6.57,Yes,7,A
8827,7.37,82.3,3.5,7.53,Yes,4,B
8828,2.95,47.8,2.36,4.86,No,2,F
8829,10.01,87.2,3.06,8.4,No,5,B
8830,5.18,63.8,2.72,6.73,No,4,C
8831,14.42,91.9,3.96,8.52,Yes,6,A
8832,6.62,73.5,2.38,6.78,No,2,C
8833,3.56,54.8,2.33,7.88,No,1,F
8834,7.22,50.7,2.83,5.96,No,4,C
8835,4.73,84.6,3.39,5.83,Yes,5,B
8836,6.75,83.4,3.63,7.06,Yes,3,B
8837,8.56,91.0,2.49,7.14,Yes,4,B
8838,2.06,63.9,2.21,7.92,No,1,C
8839,6.87,69.7,2.32,5.48,No,3,C
8840,3.34,54.9,1.95,5.38,Yes,1,F
8841,6.27,77.6,3.36,5.46,No,2,B
8842,6.83,86.1,3.0,5.37,Yes,4,B
8843,7.79,71.9,,8.1,Yes,3,B
8844,8.0,96.3,3.57,,No,4,B
8845,11.23,85.6,2.76,7.17,Yes,3,B
8846,4.83,40.0,2.83,7.42,No,2,F
8847,8.7,78.8,3.2,7.71,No,2,B
8848,10.3,89.6,3.01,7.68,Yes,5,B
8849,5.29,65.5,2.43,5.71,No,1,C
8850,4.6,45.1,,5.46,No,1,F
8851,6.8,82.6,3.57,4.53,Yes,5,B
8852,11.5,90.7,3.16,6.57,Yes,6,A
8853,13.36,98.1,3.42,6.96,Yes,6,A
8854,13.59,86.5,3.51,6.94,No,7,A
8855,2.26,51.7,1.21,4.92,No,1,F
8856,8.58,70.8,3.22,6.39,Yes,4,B
8857,9.06,94.0,3.79,7.56,Yes,6,A
8858,6.22,59.0,3.06,5.38,No,3,C
8859,5.95,61.8,3.28,4.59,Yes,1,C
8860,3.45,57.4,2.3,4.14,No,2,F
8861,8.7,71.3,2.44,3.8,Yes,2,C
8862,10.38,57.7,2.04,7.48,No,4,C
8863,5.96,80.5,3.87,6.55,Yes,3,A
8864,7.07,72.0,3.05,3.99,No,3,C
8865,11.81,86.5,3.32,7.48,No,5,B
8866,4.13,72.0,3.5,7.6,No,2,C
8867,13.05,85.3,4.0,6.82,Yes,6,B
8868,6.66,80.2,3.65,6.93,Yes,3,B
8869,9.64,75.8,3.45,6.17,Yes,4,B
8870,5.18,66.6,2.34,3.64,No,2,C
8871,5.82,72.1,2.96,7.11,Yes,2,C
8872,8.85,75.1,3.59,8.1,Yes,4,B
8873,2.42,84.1,1.85,6.2,No,3,C
8874,8.03,66.3,1.76,7.56,No,3,C
8875,13.57,94.0,3.56,8.39,Yes,8,A
8876,4.92,57.1,2.52,6.55,Yes,4,C
8877,10.13,76.8,2.36,4.89,Yes,3,C
8878,1.95,59.4,2.69,7.41,Yes,0,F
8879,6.84,80.0,3.09,8.12,Yes,3,B
8880,9.71,88.5,2.51,6.09,Yes,3,B
8881,1.04,48.1,2.65,9.0,No,1,F
8882,7.62,89.5,3.03,7.0,Yes,5,B
8883,6.89,78.2,3.02,7.18,Yes,4,B
8884,2.95,45.5,1.96,5.71,No,1,F
8885,1.79,79.0,1.0,5.84,Yes,0,F
8886,11.11,100.0,3.36,7.07,Yes,5,A
8887,3.87,56.5,2.98,8.8,No,0,C
8888,9.56,77.9,3.1,8.25,No,6,B
8889,7.29,71.0,2.34,8.19,No,3,C
8890,6.86,68.8,2.39,3.5,No,4,C
8891,5.4,79.8,2.38,5.47,Yes,2,C
8892,5.99,72.3,2.16,5.27,Yes,3,C
8893,4.63,61.8,2.81,6.31,No,3,C
8894,4.92,74.5,1.77,,No,3,C
8895,10.89,68.3,2.92,5.59,Yes,5,B
8896,1.41,64.0,2.42,5.56,Yes,0,F
8897,7.32,70.5,3.5,5.44,Yes,3,C
8898,7.98,94.5,3.24,6.82,Yes,5,B
8899,2.6,68.0,1.65,4.14,No,0,F
8900,9.48,88.0,2.69,7.07,No,5,B
8901,12.68,95.4,,6.39,Yes,7,A
8902,6.36,84.4,3.85,7.37,No,5,B
8903,3.24,66.5,2.91,4.63,No,3,C
8904,9.7,83.3,2.88,8.89,Yes,5,B
8905,7.06,77.8,2.85,6.91,Yes,4,B
8906,4.48,65.6,2.86,7.67,No,3,C
8907,2.86,79.6,2.34,6.73,Yes,1,C
8908,9.27,100.0,2.98,7.78,Yes,5,A
8909,12.7,90.7,3.99,7.81,Yes,6,A
8910,9.85,97.8,3.7,6.91,Yes,5,A
8911,8.42,88.5,2.86,7.75,Yes,7,B
8912,11.41,86.2,3.7,8.49,No,6,A
8913,5.51,60.8,1.82,4.29,No,2,F
8914,7.49,84.2,2.85,7.67,No,3,B
8915,1.94,69.4,1.49,5.08,No,2,C
8916,5.28,57.5,1.97,5.58,No,2,F
8917,7.85,87.9,3.53,6.83,No,5,B
8918,2.24,62.7,3.25,4.2,Yes,1,C
8919,14.86,97.8,3.77,8.13,Yes,6,A
8920,4.39,45.0,1.74,9.18,Yes,3,C
8921,4.78,44.6,2.09,6.73,No,2,F
8922,1.5,75.8,3.15,6.39,No,1,C
8923,10.9,84.1,2.81,5.51,Yes,4,B
8924,11.51,100.0,3.35,7.4,Yes,6,A
8925,8.89,64.4,2.32,6.51,No,4,C
8926,4.47,69.0,2.2,7.03,No,3,C
8927,8.85,90.3,4.0,7.09,Yes,5,A
8928,8.48,84.9,2.09,6.19,Yes,3,B
8929,2.7,70.0,2.48,4.54,No,0,F
8930,9.55,80.1,3.31,6.24,Yes,6,B
8931,10.48,84.2,3.42,6.92,Yes,5,A
8932,11.16,92.2,3.83,6.85,Yes,4,A
8933,14.12,94.1,3.24,7.35,Yes,6,A
8934,9.84,100.0,3.24,9.22,Yes,4,A
8935,6.79,86.2,2.94,6.08,No,3,C
8936,3.98,100.0,3.25,7.85,Yes,3,B
8937,7.36,85.6,1.87,6.48,Yes,3,C
8938,4.04,40.0,1.13,,No,2,F
8939,3.01,56.3,2.22,5.82,No,3,C
8940,3.5,93.8,3.15,6.6,Yes,2,B
8941,5.86,60.9,2.16,7.36,Yes,4,C
8942,7.58,56.9,2.78,6.26,No,5,C
8943,4.54,83.8,2.69,5.33,No,1,C
8944,10.29,87.8,3.44,6.53,No,7,A
8945,1.88,55.4,1.11,3.0,No,0,F
8946,5.87,88.7,1.61,7.46,No,4,C
8947,13.5,96.3,3.97,6.05,Yes,6,A
8948,5.9,62.6,2.44,7.77,No,2,C
8949,6.4,73.5,3.33,5.9,No,4,B
8950,7.58,45.0,3.5,6.84,No,2,C
8951,9.09,71.6,2.59,6.8,Yes,4,B
8952,9.55,84.6,3.21,6.8,Yes,3,B
8953,2.63,42.8,2.14,3.0,Yes,1,F
8954,9.13,77.9,1.86,6.12,No,5,C
8955,9.84,93.7,3.88,5.21,Yes,5,A
8956,5.87,40.2,1.77,6.75,No,4,F
8957,5.16,62.2,2.91,5.24,No,3,C
8958,8.82,74.3,3.47,6.71,No,3,C
8959,4.43,89.2,3.44,5.28,Yes,2,B
8960,3.65,50.2,2.2,4.81,No,3,F
8961,10.84,81.0,2.64,4.42,No,7,B
8962,5.95,73.2,2.48,7.49,No,1,C
8963,13.69,95.2,3.81,5.78,Yes,6,A
8964,2.43,51.0,1.55,6.04,No,2,F
8965,11.73,92.3,4.0,8.76,Yes,7,B
8966,5.37,57.5,1.59,6.81,No,1,C
8967,4.05,62.1,2.31,6.89,Yes,3,C
8968,4.15,84.2,2.58,7.64,No,1,C
8969,12.36,88.4,3.22,8.36,Yes,5,B
8970,8.1,72.7,1.99,6.83,No,2,C
8971,9.11,88.5,,7.88,No,7,B
8972,6.07,69.1,2.8,8.67,No,2,C
8973,5.91,98.7,3.64,6.81,Yes,3,B
8974,4.58,66.0,3.42,7.47,Yes,3,C
8975,4.08,80.0,2.53,8.29,No,3,C
8976,10.62,77.9,3.51,8.75,Yes,7,B
8977,12.52,89.2,3.68,7.44,Yes,5,A
8978,6.73,98.3,3.79,6.68,Yes,6,A
8979,8.75,76.2,2.62,8.19,Yes,5,B
8980,6.85,66.5,2.67,5.85,No,2,C
8981,1.44,55.0,2.31,4.87,Yes,2,F
8982,7.92,65.8,2.45,9.5,Yes,4,C
8983,6.05,68.9,2.67,6.39,No,4,C
8984,5.85,86.4,2.99,6.9,Yes,4,B
8985,1.5,63.4,1.94,6.71,No,1,C
8986,7.67,79.7,3.36,5.14,Yes,5,B
8987,5.87,70.0,2.01,6.35,No,2,C
8988,1.0,48.7,1.51,5.98,No,0,F
8989,4.08,75.7,1.72,6.97,No,1,F
8990,9.57,89.0,3.32,7.13,Yes,5,B
8991,6.07,74.4,2.17,6.37,Yes,4,C
8992,6.63,72.7,2.25,6.41,No,2,C
8993,2.27,64.7,2.89,6.56,No,1,C
8994,2.49,57.4,2.91,6.64,Yes,3,C
8995,4.64,90.7,3.18,9.5,No,2,C
8996,6.29,89.9,3.36,6.78,No,3,B
8997,6.56,63.6,2.07,6.23,No,3,C
8998,10.55,90.5,3.15,,Yes,7,A
8999,8.4,80.4,3.96,8.05,Yes,3,B
9000,8.27,82.3,3.08,6.84,Yes,3,B
9001,14.12,80.7,3.32,8.32,Yes,7,A
9002,11.88,92.3,3.76,6.41,Yes,7,A
9003,2.54,63.2,2.66,6.97,No,3,C
9004,5.66,78.9,2.76,5.8,No,2,C
9005,7.01,78.3,2.8,,Yes,2,A
9006,7.83,98.1,3.5,6.21,Yes,5,A
9007,9.24,83.7,2.36,9.33,Yes,6,B
9008,8.88,82.5,3.03,5.86,No,3,C
9009,8.81,95.3,2.68,5.99,Yes,4,B
9010,9.36,90.4,2.82,8.61,Yes,3,B
9011,3.94,68.1,1.2,8.19,Yes,3,C
9012,8.84,93.7,3.91,8.78,Yes,6,A
9013,4.52,73.6,1.77,5.13,No,2,F
9014,7.23,73.8,,5.15,No,3,C
9015,7.41,74.6,2.29,5.1,No,4,C
9016,5.11,75.5,2.52,5.85,No,2,C
9017,6.38,81.8,3.0,7.44,Yes,4,B
9018,11.94,75.9,3.27,5.72,Yes,5,B
9019,11.58,88.8,3.8,,No,6,A
9020,11.55,89.1,4.0,8.54,Yes,6,A
9021,6.92,87.4,1.93,7.97,No,5,C
9022,9.7,86.6,3.56,6.99,Yes,5,B
9023,11.44,66.5,2.97,6.05,Yes,6,B
9024,11.94,94.6,3.36,,Yes,6,A
9025,2.66,83.2,2.68,6.33,Yes,1,C
9026,9.26,86.6,3.29,6.69,Yes,5,A
9027,12.53,97.8,3.75,8.49,Yes,5,A
9028,7.42,60.1,1.86,3.5,Yes,4,C
9029,9.3,64.8,3.53,6.17,Yes,4,B
9030,9.85,90.8,3.24,9.02,No,6,A
9031,5.77,70.8,2.47,6.72,No,5,C
9032,3.66,40.0,1.79,8.33,No,3,F
9033,7.06,97.2,3.23,7.68,Yes,6,A
9034,9.08,87.0,,5.61,Yes,6,B
9035,7.89,88.6,3.44,5.69,Yes,4,A
9036,8.09,90.9,3.65,8.13,Yes,5,B
9037,3.81,61.3,1.76,6.5,No,5,C
9038,4.9,82.5,3.08,7.79,No,2,C
9039,6.49,90.8,2.85,5.3,Yes,4,B
9040,12.61,91.8,3.9,7.8,Yes,8,A
9041,12.43,93.4,3.72,6.83,Yes,5,A
9042,2.43,66.0,1.98,6.12,No,1,C
9043,7.6,86.0,3.13,4.75,Yes,5,B
9044,12.13,60.0,2.92,8.92,Yes,7,B
9045,4.27,61.9,1.34,7.4,No,0,F
9046,9.3,89.4,3.72,8.51,Yes,6,A
9047,5.28,87.0,3.65,8.99,Yes,3,B
9048,13.33,89.7,2.98,7.25,Yes,8,A
9049,2.78,83.0,2.44,8.25,No,1,C
9050,3.75,63.5,2.79,7.23,No,3,C
9051,1.51,58.4,2.07,8.32,No,0,F
9052,4.75,45.0,2.09,6.6,No,3,C
9053,10.69,88.8,3.5,7.05,Yes,4,A
9054,10.46,86.8,2.78,6.57,Yes,5,B
9055,8.74,86.9,3.64,7.31,Yes,6,B
9056,5.95,75.3,2.81,6.51,No,0,C
9057,3.93,80.0,3.15,4.84,No,2,C
9058,8.4,78.5,,6.92,Yes,5,B
9059,11.28,89.9,3.13,6.26,Yes,7,B
9060,9.86,86.4,3.95,7.21,No,6,A
9061,12.45,92.1,3.47,8.34,Yes,7,A
9062,5.01,60.1,2.52,8.66,No,4,C
9063,7.08,40.0,,5.03,Yes,3,F
9064,6.26,81.8,2.96,9.5,Yes,3,C
9065,7.73,85.8,2.88,5.39,Yes,4,B
9066,10.03,77.5,3.48,7.72,Yes,4,B
9067,4.69,71.3,2.24,3.69,No,4,C
9068,13.18,96.7,3.57,7.1,No,5,A
9069,9.25,89.0,2.59,8.27,Yes,4,B
9070,9.29,84.9,2.5,6.59,Yes,4,B
9071,11.97,94.6,,5.36,Yes,6,A
9072,1.87,62.1,2.89,5.93,No,2,F
9073,11.77,94.4,3.93,8.47,No,7,A
9074,7.8,89.9,3.34,7.93,Yes,5,B
9075,6.04,67.9,3.29,,No,2,C
9076,6.3,80.4,2.7,6.61,No,3,C
9077,4.14,65.2,1.0,5.57,No,2,F
9078,9.25,87.5,3.06,6.04,Yes,5,B
9079,1.82,59.6,2.08,7.02,No,2,C
9080,1.5,71.2,3.23,3.5,No,3,C
9081,4.59,57.3,3.01,4.95,No,3,C
9082,10.78,87.0,3.26,7.63,Yes,6,A
9083,7.18,84.8,3.35,8.75,Yes,4,B
9084,10.23,86.2,3.07,6.83,No,6,B
9085,11.21,86.5,2.73,7.23,Yes,7,A
9086,1.28,61.8,1.07,5.02,No,1,F
9087,10.27,86.3,3.37,7.29,Yes,3,A
9088,8.02,83.5,3.03,6.13,Yes,5,B
9089,6.76,84.3,2.42,7.83,Yes,3,B
9090,6.86,86.7,2.62,7.55,No,3,C
9091,6.09,71.4,2.29,6.86,No,2,C
9092,1.61,40.0,1.98,4.69,No,3,F
9093,12.15,88.9,4.0,6.59,Yes,7,A
9094,7.67,83.8,2.55,7.83,No,3,C
9095,8.48,88.6,3.2,5.64,No,4,B
9096,1.9,41.0,1.98,5.03,Yes,0,F
9097,6.87,45.0,1.81,4.75,No,3,C
9098,11.41,79.2,3.26,5.97,Yes,6,A
9099,4.04,82.0,3.53,8.03,Yes,2,B
9100,9.63,84.1,3.01,6.19,No,3,B
9101,2.81,66.1,1.58,4.53,No,1,F
9102,6.98,71.8,2.32,5.7,Yes,3,C
9103,4.34,40.7,2.24,4.97,No,2,F
9104,12.27,75.7,3.54,4.42,Yes,5,B
9105,10.84,88.6,2.85,4.91,Yes,4,B
9106,2.57,92.6,2.1,5.51,No,1,C
9107,5.4,100.0,3.59,7.15,Yes,5,B
9108,6.19,74.1,2.54,6.24,Yes,3,B
9109,9.21,74.0,3.07,6.8,Yes,5,B
9110,8.66,60.0,3.55,7.08,No,6,B
9111,10.18,87.9,3.1,,No,4,A
9112,5.24,66.3,1.46,6.08,No,3,C
9113,6.29,85.4,2.74,7.39,No,3,B
9114,2.63,55.9,2.25,6.24,No,1,F
9115,9.04,90.2,3.98,7.42,Yes,3,A
9116,9.52,80.2,2.7,4.97,No,4,C
9117,9.08,77.8,3.49,6.84,Yes,3,B
9118,7.8,65.0,1.97,5.22,No,3,C
9119,6.81,87.9,2.76,7.2,Yes,3,B
9120,5.42,66.6,2.33,5.33,No,3,C
9121,12.94,75.7,3.8,8.14,Yes,7,B
9122,6.62,71.8,3.44,5.11,No,4,C
9123,9.14,75.4,3.36,,Yes,5,B
9124,9.74,88.9,3.64,7.91,Yes,6,A
9125,9.35,81.0,3.51,8.4,Yes,5,B
9126,10.05,83.8,3.03,5.91,No,6,B
9127,5.78,58.4,2.31,,No,2,C
9128,7.42,60.8,2.13,4.4,No,3,C
9129,5.02,51.2,2.3,6.87,No,1,C
9130,2.98,49.0,,3.34,No,1,F
9131,9.81,76.3,3.01,7.7,Yes,4,B
9132,3.2,73.8,2.69,7.12,No,2,C
9133,13.0,95.0,3.73,6.67,Yes,7,A
9134,6.22,80.3,2.96,7.47,Yes,3,B
9135,5.53,69.2,,7.08,Yes,3,C
9136,5.65,78.7,1.99,7.23,No,3,C
9137,3.35,63.3,2.96,8.25,Yes,2,C
9138,8.22,90.7,3.3,5.74,Yes,4,B
9139,5.93,53.8,2.67,6.9,No,3,C
9140,3.49,56.6,1.63,8.23,No,2,F
9141,3.04,71.4,3.28,6.83,No,0,C
9142,5.78,67.2,2.32,6.55,Yes,4,C
9143,8.13,59.3,2.39,6.31,No,4,C
9144,3.87,73.2,1.98,6.57,No,1,C
9145,13.13,87.3,4.0,7.05,Yes,7,A
9146,2.5,61.6,1.63,3.55,No,2,F
9147,7.94,70.0,2.4,6.71,No,3,C
9148,7.73,61.9,2.12,7.38,No,4,C
9149,7.01,86.1,3.33,4.7,No,4,C
9150,4.31,56.0,1.67,6.03,No,2,C
9151,10.55,91.1,3.85,6.46,Yes,5,B
9152,6.28,74.2,3.62,8.06,Yes,2,B
9153,5.11,87.2,3.07,8.12,Yes,1,B
9154,1.84,75.9,3.08,5.53,No,3,C
9155,7.21,83.6,2.14,7.75,No,2,C
9156,9.01,100.0,3.42,7.81,Yes,5,A
9157,2.26,66.4,2.25,5.31,No,1,C
9158,8.52,75.9,3.11,7.23,Yes,3,B
9159,4.88,70.2,1.93,5.32,No,2,C
9160,8.43,92.0,3.28,8.53,Yes,5,B
9161,6.03,49.0,2.78,5.99,No,2,C
9162,2.33,64.5,1.25,8.03,Yes,1,F
9163,11.88,72.0,2.85,,Yes,5,B
9164,2.23,56.0,1.49,3.82,No,0,F
9165,6.33,67.7,2.58,4.85,No,3,C
9166,4.99,71.1,3.04,6.01,No,3,C
9167,9.93,74.8,2.34,6.55,Yes,5,B
9168,3.69,46.7,2.33,5.67,No,3,F
9169,9.86,98.7,3.3,8.02,Yes,3,B
9170,2.59,50.5,1.53,4.49,No,1,F
9171,2.96,70.1,,3.0,Yes,1,F
9172,5.12,71.3,2.24,7.19,No,1,C
9173,12.11,81.7,2.79,6.84,Yes,6,B
9174,1.0,60.3,1.75,5.3,Yes,1,F
9175,6.54,58.2,2.47,6.17,No,3,C
9176,6.47,61.7,2.07,7.72,No,3,C
9177,5.09,63.7,3.5,7.2,No,4,C
9178,6.74,93.1,3.16,9.19,Yes,5,B
9179,3.47,67.8,2.29,7.64,No,1,C
9180,4.2,77.8,,5.37,No,3,F
9181,5.16,71.9,2.57,7.47,Yes,3,C
9182,9.07,95.4,2.73,8.91,Yes,6,B
9183,6.85,92.2,3.27,6.48,No,4,A
9184,1.72,64.5,2.07,4.33,No,1,F
9185,5.32,75.3,2.73,5.3,No,2,C
9186,7.62,67.5,3.17,6.38,No,5,C
9187,10.68,86.5,3.2,9.37,No,7,A
9188,1.0,41.5,2.26,7.06,No,0,F
9189,8.59,83.9,3.25,5.37,Yes,3,B
9190,7.91,88.6,2.42,6.08,Yes,3,B
9191,10.11,70.0,2.83,5.02,Yes,4,B
9192,12.55,91.7,3.58,,No,5,A
9193,4.88,52.6,1.82,5.18,No,2,F
9194,11.33,100.0,3.84,8.01,Yes,5,A
9195,4.19,82.9,2.97,6.81,Yes,2,B
9196,4.8,73.2,,5.74,No,2,C
9197,6.88,74.2,2.09,5.36,Yes,2,C
9198,2.06,60.0,2.41,9.24,Yes,2,C
9199,8.96,83.4,3.59,6.59,Yes,3,B
9200,3.59,64.3,2.37,8.68,Yes,1,F
9201,4.87,94.8,3.34,7.31,No,4,C
9202,8.97,88.0,3.26,7.66,Yes,3,B
9203,8.49,93.0,4.0,6.97,Yes,4,A
9204,13.84,84.9,3.98,7.93,Yes,5,B
9205,6.24,60.6,1.51,6.14,No,2,C
9206,3.1,51.5,1.38,6.17,No,2,F
9207,4.97,61.8,2.86,6.69,No,4,C
9208,7.72,77.3,2.94,6.57,No,3,C
9209,6.03,80.8,2.4,,No,2,C
9210,11.5,87.4,4.0,7.47,Yes,8,A
9211,5.47,54.5,2.47,5.22,No,1,C
9212,6.92,77.1,2.27,7.53,No,4,B
9213,7.18,83.5,2.88,6.89,No,4,C
9214,6.7,71.9,3.79,6.08,Yes,5,B
9215,4.69,79.5,2.88,4.8,Yes,3,B
9216,10.1,83.5,3.51,8.53,Yes,7,A
9217,6.15,91.2,3.33,6.23,Yes,3,B
9218,1.67,77.3,3.13,,No,1,C
9219,8.63,90.4,2.99,6.19,Yes,4,B
9220,1.63,52.5,2.35,7.76,No,3,C
9221,3.27,71.5,3.13,7.21,No,1,C
9222,10.77,85.5,2.73,5.2,No,6,B
9223,1.01,64.2,1.77,6.93,No,1,F
9224,7.84,73.9,3.09,6.47,Yes,4,B
9225,8.8,82.4,4.0,5.07,Yes,5,B
9226,7.89,77.7,4.0,5.68,Yes,5,B
9227,3.93,55.2,2.39,6.33,No,2,C
9228,8.07,73.3,2.5,7.77,Yes,4,B
9229,10.36,83.3,2.64,7.04,Yes,5,B
9230,7.72,90.3,2.89,6.38,No,3,B
9231,10.48,76.1,2.94,6.46,No,4,B
9232,5.69,63.4,2.06,5.44,Yes,2,C
9233,11.17,100.0,3.64,5.65,Yes,4,B
9234,6.57,50.8,2.14,7.11,No,1,C
9235,8.29,64.4,,9.5,No,4,C
9236,3.6,95.0,2.4,4.19,No,1,C
9237,8.02,60.0,3.06,7.27,Yes,4,B
9238,12.86,95.8,3.86,9.42,Yes,5,A
9239,5.35,60.6,2.72,8.92,No,0,C
9240,8.87,61.1,2.77,4.48,Yes,4,B
9241,5.85,68.3,2.76,5.56,Yes,3,B
9242,5.64,54.7,2.05,8.78,No,3,F
9243,5.32,85.8,3.14,7.87,Yes,4,B
9244,5.73,72.9,2.49,7.18,Yes,3,C
9245,3.78,61.6,2.51,5.64,No,1,C
9246,6.04,76.8,3.06,9.88,Yes,3,B
9247,8.31,73.5,2.62,7.47,Yes,4,B
9248,7.75,77.3,3.35,6.37,Yes,3,B
9249,8.51,80.3,,4.71,Yes,6,B
9250,4.68,50.3,,8.82,Yes,2,C
9251,6.18,79.2,2.9,7.94,No,2,C
9252,1.9,64.3,2.22,5.85,No,1,C
9253,8.52,83.3,2.93,7.28,Yes,4,B
9254,9.43,70.1,3.02,8.13,Yes,5,B
9255,5.24,60.2,1.96,7.44,Yes,2,C
9256,1.0,73.0,1.36,5.59,No,1,F
9257,8.01,89.9,3.54,7.8,Yes,5,A
9258,4.76,68.5,2.57,5.32,No,1,C
9259,11.37,83.7,3.63,8.93,Yes,6,A
9260,11.99,94.7,3.62,8.6,Yes,4,A
9261,2.08,81.5,2.33,6.98,No,4,C
9262,12.25,99.6,3.88,6.13,Yes,6,A
9263,12.58,92.2,3.45,6.34,Yes,7,A
9264,5.9,66.6,2.67,6.54,No,1,C
9265,5.14,66.8,1.8,4.62,No,2,F
9266,1.0,40.0,2.06,6.74,No,0,F
9267,5.54,59.9,2.14,5.61,No,2,C
9268,14.0,84.8,3.21,6.53,Yes,6,B
9269,8.12,83.3,3.32,7.48,No,3,B
9270,6.11,85.9,1.91,7.82,Yes,2,C
9271,8.13,68.3,2.64,6.65,No,4,C
9272,3.06,55.4,1.05,3.39,No,1,F
9273,11.09,82.7,3.24,7.65,Yes,7,B
9274,7.41,70.8,2.58,4.5,No,2,C
9275,3.65,73.6,1.49,5.38,No,2,F
9276,13.82,84.7,3.42,8.75,Yes,6,A
9277,6.47,69.8,2.96,3.5,No,5,C
9278,3.93,73.3,2.44,9.0,No,2,F
9279,1.0,48.8,1.77,5.9,Yes,1,F
9280,10.65,88.1,2.32,5.81,Yes,5,B
9281,9.17,97.8,3.22,6.4,Yes,4,B
9282,4.56,78.3,1.34,6.85,No,1,C
9283,9.88,83.1,2.37,7.05,Yes,5,B
9284,6.41,92.2,3.0,6.81,Yes,5,B
9285,7.26,97.8,3.27,5.9,No,5,A
9286,10.41,89.0,3.3,6.5,No,5,A
9287,4.97,90.2,2.51,4.9,Yes,1,B
9288,7.54,72.9,2.49,6.09,No,4,C
9289,10.21,72.9,2.93,6.66,Yes,5,B
9290,8.41,71.7,3.27,9.03,Yes,3,B
9291,8.27,54.9,2.64,7.56,No,4,C
9292,2.71,50.1,2.25,9.0,No,1,F
9293,7.6,48.5,2.59,4.61,No,3,C
9294,7.31,79.5,3.07,7.51,Yes,6,B
9295,10.96,85.0,3.14,7.03,No,6,C
9296,3.44,52.4,2.26,8.32,Yes,1,F
9297,1.82,79.0,3.17,7.16,No,2,C
9298,9.38,94.9,3.34,7.14,Yes,5,A
